0.5874447824098924,0.5866666666666667,0.586006432225085
0.6185767790262172,0.6177777777777778,0.6178721652878956
0.5641287626161575,0.5622222222222222,0.5624644097693872
0.5494365355548525,0.5477777777777778,0.5478698999626188
0.5678322426637034,0.5666666666666667,0.5668464632594225
0.5962911522633745,0.5955555555555555,0.5954257178526842
0.576176832867645,0.5722222222222222,0.5723568971607491
0.5813346345044422,0.5811111111111111,0.5809636833276733
0.5977777777777777,0.5977777777777777,0.5977777777777777
0.5943930041152263,0.5944444444444444,0.5942946415347526
0.5850955508884818,0.5855555555555556,0.5851628748611282
0.581592301135365,0.5811111111111111,0.5810350859359255
0.5784611282031024,0.5733333333333334,0.5744020275621733
0.5842013888888888,0.5833333333333334,0.5828828828828829
0.6011313167242206,0.6011111111111112,0.6011204719359835
0.5688996448232118,0.5655555555555556,0.5656816019698825
0.5544320026366745,0.5511111111111111,0.5514525709650455
0.5477886918430943,0.5466666666666666,0.5469579385594233
0.6056702466091042,0.6044444444444445,0.6044717916302467
0.5856499789096278,0.5833333333333334,0.5835046467609722
0.5804275111331023,0.58,0.5798008259400502
0.5660395256916996,0.5655555555555556,0.5655453648708209
0.589593068231168,0.5888888888888889,0.5888888888888889
0.5807339051074827,0.5788888888888889,0.5788311804287538
0.5658756429811876,0.5655555555555556,0.5656981832332401
0.5706358056145083,0.5688888888888889,0.5688505677119942
0.5791463549425333,0.5777777777777777,0.5776359833095182
0.565807970421914,0.5644444444444444,0.5641174055558849
0.5943269379234781,0.5944444444444444,0.5943497295714292
0.5977797092288243,0.5977777777777777,0.59777579148539
0.5894865767171726,0.5888888888888889,0.5890453060841293
0.5990894671165946,0.5988888888888889,0.5989707067073304
0.5623186611464379,0.5611111111111111,0.5608645233113795
0.578821566468666,0.5788888888888889,0.5787687288182002
0.5866163320634388,0.5866666666666667,0.5866299112237487
0.5983969495811601,0.5966666666666667,0.5969122398814721
0.585448915796138,0.5855555555555556,0.5854147404547406
0.5723613830598463,0.5722222222222222,0.5720875140213846
0.5851994155276589,0.5844444444444444,0.5836632438294661
0.5900941753719532,0.59,0.5898364332745829
0.5492738667794161,0.5477777777777778,0.547494661094585
0.5819628451908595,0.5811111111111111,0.5810133644573011
0.5689229249011858,0.5688888888888889,0.5688356587232991
0.6013226218432002,0.6011111111111112,0.6010022557518517
0.615871485943775,0.6144444444444445,0.6138778987401323
0.5902542272439949,0.59,0.5900389776665502
0.573338995912737,0.5733333333333334,0.5733333333333334
0.5918700396825397,0.5922222222222222,0.5918815557412048
0.602419357680179,0.6022222222222222,0.6018918942669337
0.5568738817768658,0.5555555555555556,0.5552218424039641
0.5641071243312139,0.5611111111111111,0.5615551182804465
0.5690853984667499,0.5688888888888889,0.5685821028286782
0.5789506172839506,0.5788888888888889,0.5789018865465669
0.5876663155482803,0.5877777777777777,0.5877039082141664
0.5866017471949654,0.5866666666666667,0.5860652581671689
0.5867919893577788,0.5855555555555556,0.5857218796953384
0.5685659706385876,0.5688888888888889,0.5685475837044368
0.5877476381664393,0.5877777777777777,0.5877619826320692
0.5746747697327171,0.5722222222222222,0.5716023317834872
0.5720322612042358,0.5722222222222222,0.5720926366693113
0.5888115193858913,0.5877777777777777,0.5874035205175493
0.6018378260503243,0.6011111111111112,0.6007597609357771
0.6189195212999562,0.6188888888888889,0.6188423016826518
0.5706619267122508,0.57,0.5697381905395875
0.5865320798284678,0.5866666666666667,0.5864950437625224
0.5890015265365406,0.5888888888888889,0.5889335795161004
0.5720803192706408,0.5722222222222222,0.5719922509392811
0.5792783363188289,0.5788888888888889,0.5784814481181211
0.5832011640837729,0.5833333333333334,0.5826603545901791
0.603272726067422,0.6022222222222222,0.6015533938971339
0.5904417527844191,0.5888888888888889,0.5893139539293918
0.5824913761913154,0.5822222222222222,0.582172705618192
0.5636528510648118,0.5633333333333334,0.5631861297809871
0.575224358974359,0.5744444444444444,0.5743167650098343
0.5698945093465642,0.5688888888888889,0.5689165652944239
0.5733274031904168,0.5733333333333334,0.573259570628613
0.5746533758717828,0.5744444444444444,0.5743892764980707
0.6040314595975727,0.6033333333333334,0.6022984426677102
0.5777588980378792,0.5777777777777777,0.5777569247232168
0.5712438872939715,0.5711111111111111,0.5711662243221914
0.578567007487462,0.5788888888888889,0.5783494538816176
0.558987090934655,0.5588888888888889,0.5587826733122233
0.5675836257309941,0.5677777777777778,0.5674780208617923
0.5754935258575938,0.5744444444444444,0.5736525541027412
0.5643913427556988,0.5644444444444444,0.5643928067251982
0.6100280001382723,0.61,0.6100072224451373
0.5795673731586114,0.5788888888888889,0.578137417162807
0.5910583003952569,0.59,0.5903189217331515
